domain,nlp_1g_25p,nlp_1g_50p,nlp_1g_75p,nlp_1g_cov,nlp_1g_dist,nlp_1g_dst_ca,nlp_1g_dst_ch,nlp_1g_dst_em,nlp_1g_dst_eu,nlp_1g_dst_ji,nlp_1g_dst_kl,nlp_1g_dst_ma,nlp_1g_e,nlp_1g_ken,nlp_1g_kur,nlp_1g_mean,nlp_1g_norm,nlp_1g_pea,nlp_1g_pro,nlp_1g_pstd,nlp_1g_pvar,nlp_1g_qmean,nlp_1g_rep,nlp_1g_ske,nlp_1g_spe,nlp_1g_std,nlp_1g_sumsq,nlp_1g_tkur,nlp_1g_tpstd,nlp_1g_tpvar,nlp_1g_tske,nlp_1g_tstd,nlp_1g_tsum,nlp_1g_tsumsq,nlp_1g_tvar,nlp_1g_var,nlp_2g_25p,nlp_2g_50p,nlp_2g_75p,nlp_2g_cov,nlp_2g_dist,nlp_2g_dst_ca,nlp_2g_dst_ch,nlp_2g_dst_em,nlp_2g_dst_eu,nlp_2g_dst_ji,nlp_2g_dst_kl,nlp_2g_dst_ma,nlp_2g_e,nlp_2g_ken,nlp_2g_kur,nlp_2g_mean,nlp_2g_norm,nlp_2g_pea,nlp_2g_pro,nlp_2g_pstd,nlp_2g_pvar,nlp_2g_qmean,nlp_2g_rep,nlp_2g_ske,nlp_2g_spe,nlp_2g_std,nlp_2g_sumsq,nlp_2g_tkur,nlp_2g_tpstd,nlp_2g_tpvar,nlp_2g_tske,nlp_2g_tstd,nlp_2g_tsum,nlp_2g_tsumsq,nlp_2g_tvar,nlp_2g_var,nlp_3g_25p,nlp_3g_50p,nlp_3g_75p,nlp_3g_cov,nlp_3g_dist,nlp_3g_dst_ca,nlp_3g_dst_ch,nlp_3g_dst_em,nlp_3g_dst_eu,nlp_3g_dst_ji,nlp_3g_dst_kl,nlp_3g_dst_ma,nlp_3g_e,nlp_3g_ken,nlp_3g_kur,nlp_3g_mean,nlp_3g_norm,nlp_3g_pea,nlp_3g_pro,nlp_3g_pstd,nlp_3g_pvar,nlp_3g_qmean,nlp_3g_rep,nlp_3g_ske,nlp_3g_spe,nlp_3g_std,nlp_3g_sumsq,nlp_3g_tkur,nlp_3g_tpstd,nlp_3g_tpvar,nlp_3g_tske,nlp_3g_tstd,nlp_3g_tsum,nlp_3g_tsumsq,nlp_3g_tvar,nlp_3g_var,nlp_l_2dn,nlp_l_fqdn,nlp_l_odn,nlp_lc_c,nlp_lc_n,nlp_lc_v,nlp_n,nlp_r_con_2dn,nlp_r_con_fqdn,nlp_r_con_odn,nlp_r_let_2dn,nlp_r_let_fqdn,nlp_r_let_odn,nlp_r_num_2dn,nlp_r_num_fqdn,nlp_r_num_odn,nlp_r_sym_2dn,nlp_r_sym_fqdn,nlp_r_sym_odn,nlp_r_vow_2dn,nlp_r_vow_fqdn,nlp_r_vow_odn,class,
gowperionirkutskagl.com,0.0,0.0,0.045454545454545456,0.0011161987168783207,16.0,28.675486292051353,0.08998348453072497,7.189315464770085,0.2597765439318728,0.2664387421894199,0.1061559327855067,1.158463071877285,4.55764059722678,0.7756205912605091,0.8484388242379444,0.02777777777777778,0.05228678513076825,0.9388868498711203,1.1503092728769013,0.03597931022417933,0.0012945107642077353,0.04545454545454545,5.0,1.1947864603703797,0.8939954134266009,0.036489680541794856,36.0,0.8661774362602639,0.033771581867906755,0.0011405197418607282,1.3736134972916438,0.03425063532548858,0.834958011450618,0.06042412406491872,0.0011731060201996062,0.001331496786042242,0.0,0.0,0.0,1.1674580916372649E-5,21.0,739.6757886203861,0.047619047619047616,263.0685801330032,0.22937239805564555,0.02070272659570261,0.06632625235260983,1.9188687320753937,0.6676251186149122,0.19859335561003919,56.95487845446325,7.716049382716026E-4,0.004859091404390314,0.7768607907404755,0.09718193725805618,0.006012297241311422,3.614771811788094E-5,0.006061608062110898,0.0,7.672482479753131,0.22815150497011838,0.006014618143633465,21.0,356.5514474193822,9.252041858520639E-4,8.560027855181804E-7,17.611793771815712,9.255613386103396E-4,0.09718182808780629,0.00111666688449956,8.566637915301637E-7,3.6175631413724865E-5,0.0,0.0,0.0,1.3987489516634868E-7,20.0,6390.999213676074,0.05,10453.167807624268,0.22863069235863978,9.832462404067554E-6,1.5952307247690367E-4,1.9999606705370396,0.13844188710157368,0.058142872839833125,2328.0500409277065,2.1433470507548148E-5,9.760934010875774E-4,0.6150509821670398,0.01756973437405458,0.0010349947496087382,1.0712141317176545E-6,0.001035216656249903,0.0,48.269558155794954,0.06006154765652199,0.0010350058415517633,20.0,34590.014857798626,4.80566392791311E-5,2.3094405788045263E-9,178.00929486689947,4.805715429769043E-5,0.017569681219576392,1.0775587602213028E-4,2.309490079192026E-9,1.0712370920462735E-6,19.0,23.0,0.0,3.0,0.0,2.0,2.0,0.631578947368421,0.6086956521739131,0.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.3684210526315789,0.34782608695652173,0.0,banjori
cisverionirkutskagl.com,0.0,0.0,0.045454545454545456,0.0011841671532664124,15.0,29.588405075889664,0.13523981217575418,7.462042737497359,0.28059906667131973,0.24014548210213296,0.02022045919288469,1.225428030604701,4.730126279779527,0.7704873741021288,0.46691616482908627,0.027777777777777776,0.05469508324906663,0.9546334105189647,1.2032918314794658,0.037540577644743715,0.0014092949699010314,0.046700106083098304,6.0,1.1719493901498745,0.8853156407653622,0.03807309470570566,38.0,0.8773329115057349,0.034018644044301924,0.0011572681426129186,1.3973420359344377,0.03450120210496402,0.8100648632385603,0.059889572096668016,0.0011903329466875735,0.0014495605404696323,0.0,0.0,0.0,1.1674580916372649E-5,21.0,737.7510704624975,0.047619047619047616,275.25905632347883,0.2297759730904955,0.01969020529841152,0.061413868757390015,1.922760049293012,0.7470269321582163,0.19859335561003919,56.95487845446311,7.716049382716026E-4,0.00550833701233561,0.7768607907404755,0.1101668640037026,0.006012297241311445,3.614771811788122E-5,0.006061608062110898,0.0,7.672482479753039,0.22815150497011838,0.006014618143633488,21.0,287.1297601534156,9.866786091338134E-4,9.735346777222366E-7,15.751707489380566,9.870594926103178E-4,0.1101667402467122,0.0012710656882049338,9.742864419521379E-7,3.617563141372514E-5,0.0,0.0,0.0,1.3987489516634868E-7,20.0,6390.999213676074,0.05,11037.267807625216,0.22863069235863973,9.832462404067547E-6,1.5952307247690367E-4,1.999960670537041,0.1521312260542877,0.058142872839833125,2328.050040927694,2.1433470507548775E-5,0.001076854140468034,0.6150509821670398,0.0193834331699643,0.0010349947496087332,1.0712141317176441E-6,0.001035216656249903,0.0,48.26955815578529,0.06006154765652199,0.0010350058415517583,20.0,29714.77165735094,5.019782020255331E-5,2.519821153087869E-9,163.962553053403,5.01983581679506E-5,0.01938337452842461,1.1757282859951525E-4,2.519875162757853E-9,1.0712370920462631E-6,19.0,23.0,0.0,3.0,0.0,2.0,2.0,0.631578947368421,0.6086956521739131,0.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.3684210526315789,0.34782608695652173,0.0,banjori
wusherionirkutskagl.com,0.0,0.0,0.045454545454545456,0.0010496737033146282,16.0,29.604232568175167,0.0898896850315789,6.325679101133723,0.27205313422419775,0.22678843917766256,0.0595709952881145,1.2605458873424573,4.653096166792046,0.7766431633476234,-0.7830611360023161,0.027777777777777776,0.05330743791414369,0.924886008217036,1.1727636341111614,0.03434714774933193,0.0011797265585144377,0.044173877991252275,6.0,0.8132139767443368,0.8961522209361549,0.03483436566976425,34.0,0.6576231704323288,0.03396880306770617,0.0011538795818526045,1.294483091009981,0.03445065412884835,0.8598361163467748,0.06207628014042447,0.0011868475699055362,0.0012134330316148504,0.0,0.0,0.0,1.1674580916372649E-5,21.0,738.9045033931733,0.047619047619047616,235.68762775205042,0.23058981968180353,0.01764907284779569,0.051145082947488624,1.9306280590482654,0.8002107314779234,0.19859335561003919,56.954878454463035,7.716049382716027E-4,0.006209818835817644,0.7768607907404755,0.124196516233686,0.006012297241311446,3.614771811788123E-5,0.006061608062110898,0.0,7.672482479753041,0.22815150497011838,0.006014618143633488,21.0,349.24564414547683,0.0012161860918106272,1.4791086099136074E-6,17.623554404737284,0.001216655571114665,0.12419637671635288,0.0019288265639954203,1.4802507787243514E-6,3.617563141372515E-5,0.0,0.0,0.0,1.3987489516634868E-7,20.0,6389.980333934037,0.05,9662.717807625668,0.22852646308776364,2.481397087081963E-4,0.0023767947570262488,1.9990076873972817,0.15921055758638633,0.058142872839833125,2328.050040927726,2.1433470507547867E-5,0.0011202173944466127,0.6150509821670398,0.020163974102983,0.001034994749608847,1.07121413171788E-6,0.001035216656249903,0.0,48.26955815577289,0.06006154765652199,0.001035005841551872,20.0,28695.921687785638,5.073803405693685E-5,2.5743480999628837E-9,160.97287052041375,5.0738577811756064E-5,0.020163913100039028,1.2011749944479694E-4,2.574403278359625E-9,1.071237092046499E-6,19.0,23.0,0.0,3.0,0.0,2.0,2.0,0.631578947368421,0.6086956521739131,0.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.3684210526315789,0.34782608695652173,0.0,banjori
cimxerionirkutskagl.com,0.0,0.0,0.045454545454545456,0.0011841671532664124,15.0,29.95962956548295,0.13523981217575418,7.761284538286849,0.2872742774548303,0.2168505844093996,0.06576364653210845,1.2871743262887174,4.557213667330882,0.7704873741021288,0.46691616482908316,0.027777777777777776,0.05249590331089707,0.9546334105189647,1.1549098728397356,0.037540577644743715,0.0014092949699010314,0.046700106083098304,6.0,1.1719493901498739,0.8853156407653622,0.03807309470570566,38.0,0.8700610700672113,0.03412461420191135,0.00116448929442929,1.4003652627920624,0.03460867546045745,0.8019397028502657,0.05978570590522032,0.0011977604171272698,0.0014495605404696323,0.0,0.0,0.0,1.1674580916372649E-5,21.0,738.8606176037026,0.047619047619047616,282.9733420377655,0.23036909660051094,0.018202552292018642,0.05517618427127958,1.928491429328892,0.6504064082630465,0.19859335561003919,56.95487845446309,7.716049382716026E-4,0.004745182753736013,0.7768607907404755,0.09490376168576005,0.006012297241311417,3.614771811788087E-5,0.006061608062110898,0.0,7.67248247975315,0.22815150497011838,0.006014618143633459,21.0,364.34257762619717,9.201227915404779E-4,8.466259515122417E-7,17.846429066130437,9.204779827490523E-4,0.09490365507472028,0.0011041768502482844,8.472797167257646E-7,3.617563141372479E-5,0.0,0.0,0.0,1.3987489516634868E-7,20.0,6390.999213676074,0.05,11205.417807624026,0.22863069235863967,9.832462404067564E-6,1.5952307247690367E-4,1.9999606705370374,0.11925714432856933,0.058142872839833125,2328.050040927675,2.143347050754878E-5,8.529787362065354E-4,0.6150509821670398,0.015353663701821263,0.0010349947496086794,1.0712141317175328E-6,0.001035216656249903,0.0,48.269558155799416,0.06006154765652199,0.0010350058415517043,20.0,38019.97510071126,4.689842973160339E-5,2.1994627112901404E-9,189.1126665660231,4.68989323377381E-5,0.015353617251717638,1.0262318484630318E-4,2.1995098544197364E-9,1.0712370920461517E-6,19.0,23.0,0.0,3.0,0.0,2.0,2.0,0.631578947368421,0.6086956521739131,0.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.3684210526315789,0.34782608695652173,0.0,banjori
cyaderionirkutskagl.com,0.0,0.0,0.045454545454545456,0.0010496737033146282,16.0,29.632548314689906,0.08978526672120875,8.553509396441253,0.27735609592732496,0.21835994896142727,0.04824924973090766,1.2831020121842815,4.695069675475659,0.7766431633476234,-0.7830611360023156,0.027777777777777776,0.05406660247112609,0.924886008217036,1.189465254364774,0.03434714774933193,0.0011797265585144377,0.044173877991252275,6.0,0.8132139767443368,0.8961522209361549,0.03483436566976425,34.0,0.7487954820278588,0.0338391352410443,0.0011450870738616864,1.3227068503327755,0.034319146950362735,0.8524250710132998,0.06140725970602155,0.0011778038474005918,0.0012134330316148504,0.0,0.0,0.0,1.1674580916372649E-5,21.0,741.9070488753393,0.047619047619047616,311.15886052192377,0.2306023465149066,0.017617663046118705,0.050706456346286316,1.9307493818714472,0.6862892418774948,0.19859335561003919,56.95487845446299,7.716049382716021E-4,0.005020686664712022,0.7768607907404755,0.10041384609508575,0.006012297241311417,3.614771811788087E-5,0.006061608062110898,0.0,7.672482479753144,0.22815150497011838,0.006014618143633459,21.0,333.95432884128724,9.424717494118779E-4,8.882529984394855E-7,17.012146084873397,9.428355678965394E-4,0.10041373329424044,0.0011589559151704925,8.8893890809079E-7,3.617563141372479E-5,0.0,0.0,0.0,1.3987489516634868E-7,20.0,6390.999213676074,0.05,12210.209903309713,0.22863069235863978,9.832462404067547E-6,1.5952307247690367E-4,1.999960670537041,0.14712812747528242,0.058142872839833125,2328.0500409278507,2.1433470507548995E-5,0.0010215575879139553,0.6150509821670398,0.018388092212742783,0.001034994749608687,1.0712141317175486E-6,0.001035216656249903,0.0,48.26955815579792,0.06006154765652199,0.0010350058415517119,20.0,34468.89637031872,4.808842427032305E-5,2.3124965488025946E-9,177.2970732688965,4.808893962951919E-5,0.018388036582451195,1.0789908606352388E-4,2.312546114691541E-9,1.0712370920461674E-6,19.0,23.0,0.0,3.0,0.0,2.0,2.0,0.631578947368421,0.6086956521739131,0.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.3684210526315789,0.34782608695652173,0.0,banjori
mcylerionirkutskagl.com,0.0,0.0,0.045454545454545456,0.0011079151247459403,15.0,30.125662945699304,0.08978526672120875,7.644418487350343,0.27778934732080557,0.21762742996761833,0.07482503693834891,1.285077111071961,4.544405853338598,0.7673909622147559,-0.8938938238791345,0.027777777777777776,0.05163867564117106,0.931919133813769,1.1360508641057634,0.03597931022417932,0.0012945107642077344,0.04545454545454545,7.0,0.8439307384730979,0.8853156407653622,0.03648968054179484,36.0,0.870484813228181,0.03397833719811674,0.001154527398748924,1.3901209206457896,0.03446032350190631,0.8152406488093656,0.060024578451381115,0.0011875138958560361,0.001331496786042241,0.0,0.0,0.0,1.1674580916372649E-5,21.0,738.8354130245611,0.047619047619047616,277.1668540269795,0.2302371652673129,0.01853341403610344,0.05667966819843544,1.927215292966532,0.6620433174238846,0.19859335561003919,56.95487845446298,7.716049382716026E-4,0.004886108199737808,0.7768607907404755,0.09772227377199821,0.006012297241311417,3.614771811788087E-5,0.006061608062110898,0.0,7.672482479753154,0.22815150497011838,0.006014618143633459,21.0,334.4601564529015,9.435002578565948E-4,8.901927365754609E-7,17.092152610337934,9.43864473372132E-4,0.09772216399475617,0.0011610583215831707,8.908801440940521E-7,3.617563141372479E-5,0.0,0.0,0.0,1.3987489516634868E-7,20.0,6389.961982112972,0.05,10883.117807624194,0.22842317959416872,4.842893507798693E-4,0.0039200646971734796,1.9980637802874182,0.12557172269042974,0.058142872839833125,2328.0500409276287,2.1433470507547944E-5,8.840725423539657E-4,0.6150509821670398,0.015913353905730017,0.0010349947496086807,1.0712141317175355E-6,0.001035216656249903,0.0,48.269558155803,0.06006154765652199,0.0010350058415517058,20.0,37849.08925783698,4.6951276772118304E-5,2.204422390532056E-9,188.4953463356039,4.6951779944609865E-5,0.015913305762371384,1.0285495872127465E-4,2.204469639967069E-9,1.0712370920461545E-6,19.0,23.0,0.0,4.0,0.0,2.0,2.0,0.6842105263157895,0.6521739130434783,0.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.3157894736842105,0.30434782608695654,0.0,banjori
eiizerionirkutskagl.com,0.0,0.0,0.045454545454545456,0.001250692166830105,15.0,30.073845911448455,0.18069435763029965,7.915029077040281,0.30826370432042216,0.20692032236660574,0.02978789652404909,1.3142204384764584,4.905381977091802,0.7653197277702214,4.364851309953553,0.02777777777777778,0.058838672101567326,0.9349828062185879,1.294450786234481,0.04048287763101365,0.0016388633812876256,0.04909652044248378,5.0,1.865024257543054,0.882767964574655,0.041057131528206094,42.0,0.8671817965147657,0.03414587928369644,0.0011659410720567694,1.3998115008965712,0.03463024218967482,0.8006689851071171,0.0597814014749454,0.0011992536741155342,0.0016856880493244149,0.0,0.0,0.0,1.1674580916372649E-5,21.0,740.9070016953544,0.047619047619047616,286.79026686046313,0.23060211454269994,0.01761824469149211,0.050718425364474934,1.9307471351524998,0.6248997426996437,0.19859335561003919,56.95487845446311,7.716049382716027E-4,0.004569601667964147,0.7768607907404755,0.09139213602550478,0.006012297241311417,3.614771811788087E-5,0.006061608062110898,0.0,7.67248247975314,0.22815150497011838,0.006014618143633459,21.0,374.99159036777684,9.135893826005272E-4,8.346455600004126E-7,18.187325357614757,9.139420517441787E-4,0.09139203335928295,0.001088145478909899,8.35290073946359E-7,3.617563141372479E-5,0.0,0.0,0.0,1.3987489516634868E-7,20.0,6390.999213676074,0.05,11137.367558335782,0.22863069235863967,9.832462404067561E-6,1.5952307247690367E-4,1.9999606705370383,0.12574494458161134,0.058142872839833125,2328.0500409278693,2.1433470507548368E-5,8.866776990852371E-4,0.6150509821670398,0.01596024686876021,0.0010349947496086807,1.0712141317175355E-6,0.001035216656249903,0.0,48.269558155799224,0.06006154765652199,0.0010350058415517058,20.0,37761.445924654836,4.697858988164491E-5,2.20698790726779E-9,188.18787313404817,4.697909334684854E-5,0.015960198583534268,1.0297468750546176E-4,2.207035211691909E-9,1.0712370920461545E-6,19.0,23.0,0.0,3.0,0.0,3.0,2.0,0.5263157894736842,0.5217391304347826,0.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.47368421052631576,0.43478260869565216,0.0,banjori
soulerionirkutskagl.com,0.0,0.0,0.045454545454545456,0.0012414914955465536,14.0,30.477816498536317,0.0898896850315789,6.871133646588268,0.27642180594816773,0.23095730214243118,0.10199937185636941,1.2495034499069648,4.835349461996292,0.7590721152765896,0.1492188409125368,0.027777777777777776,0.05592919827170802,0.9624198123092597,1.2304423619775766,0.039039456650859373,0.0015240791755943284,0.04791329788133908,7.0,1.1488858442265697,0.8719864450554036,0.039593235468915945,40.0,0.8644705177859011,0.03416455445858594,0.0011672167813536842,1.3991236790665462,0.03464918227389362,0.7996106435884501,0.05978028138817527,0.0012005658322495037,0.0015676242948970236,0.0,0.0,0.0,1.1674580916372649E-5,21.0,737.7287522331815,0.047619047619047616,253.6400087044322,0.2296819000630933,0.019926202644262047,0.06442615088116262,1.9218523748380933,0.761945752362418,0.19859335561003919,56.954878454463085,7.716049382716027E-4,0.005553271391291943,0.7768607907404755,0.11106555259237957,0.006012297241311445,3.614771811788122E-5,0.006061608062110898,0.0,7.672482479753043,0.22815150497011838,0.006014618143633488,21.0,298.16835834951513,9.719765599062269E-4,9.447384330071431E-7,15.947011168741037,9.723517680112682E-4,0.11106542782583885,0.001233899164469,9.45467960754639E-7,3.617563141372514E-5,0.0,0.0,0.0,1.3987489516634868E-7,20.0,6390.999213676074,0.05,10202.867807626273,0.22863069235863964,9.832462404067546E-6,1.5952307247690367E-4,1.9999606705370412,0.14157150998893056,0.058142872839833125,2328.050040927722,2.143347050754842E-5,9.702107891137392E-4,0.6150509821670398,0.017463847038179946,0.0010349947496087327,1.0712141317176435E-6,0.001035216656249903,0.0,48.269558155791046,0.06006154765652199,0.0010350058415517578,20.0,36968.43086819599,4.7229598760878414E-5,2.230634999113568E-9,185.39623753755714,4.723010491612099E-5,0.017463794204047305,1.040790433866837E-4,2.2306828103877962E-9,1.0712370920462625E-6,19.0,23.0,0.0,3.0,0.0,2.0,2.0,0.5789473684210527,0.5652173913043478,0.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.42105263157894735,0.391304347826087,0.0,banjori
acurerionirkutskagl.com,0.0,0.0,0.045454545454545456,0.0012414914955465536,14.0,30.24421553085094,0.13100644610108625,8.007497282951904,0.30042319216804997,0.20614999423645447,0.030661087817650916,1.316337121513792,4.8234514458276125,0.7590721152765896,0.14921884091253323,0.027777777777777773,0.05587807513130723,0.9624198123092597,1.229317652888759,0.039039456650859346,0.0015240791755943262,0.04791329788133908,7.0,1.1488858442265721,0.8719864450554036,0.03959323546891592,40.0,0.8644705177859011,0.03416455445858594,0.0011672167813536842,1.3991236790665462,0.03464918227389362,0.7996106435884501,0.05978028138817527,0.0012005658322495037,0.0015676242948970212,0.0,0.0,0.0,1.1674580916372649E-5,21.0,739.8662701292269,0.047619047619047616,296.6724623991526,0.23039765628663145,0.018130932726548036,0.0545891761839646,1.928767775759473,0.7863102734431978,0.19859335561003919,56.95487845446309,7.716049382716021E-4,0.005859218344010866,0.7768607907404755,0.1171844985205339,0.006012297241311444,3.61477181178812E-5,0.006061608062110898,0.0,7.672482479753047,0.22815150497011838,0.006014618143633486,21.0,272.2370836406476,0.0010528136861340364,1.1084166577111373E-6,15.617640365885316,0.0010532200994617137,0.11718436688021733,0.001447103803085888,1.109272577910142E-6,3.617563141372512E-5,0.0,0.0,0.0,1.3987489516634868E-7,20.0,6390.999213676074,0.05,11770.217064449394,0.22863069235863975,9.832462404067539E-6,1.5952307247690367E-4,1.9999606705370425,0.14100510431425603,0.058142872839833125,2328.0500409277297,2.1433470507547758E-5,9.765976249710491E-4,0.6150509821670398,0.01757881043141526,0.0010349947496087423,1.0712141317176632E-6,0.001035216656249903,0.0,48.26955815579059,0.06006154765652199,0.0010350058415517674,20.0,35904.34713305167,4.758536502396272E-5,2.264366964463775E-9,181.99995758140994,4.758587499191944E-5,0.017578757249478886,1.0565292830866298E-4,2.264415498746584E-9,1.0712370920462822E-6,19.0,23.0,0.0,3.0,0.0,2.0,2.0,0.5789473684210527,0.5652173913043478,0.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.42105263157894735,0.391304347826087,0.0,banjori
kigterionirkutskagl.com,0.0,0.0,0.045454545454545456,0.0012707610305104262,14.0,30.1540875074952,0.13523981217575418,8.0074972829519,0.28423607214436125,0.2286745992154564,0.11170619523550696,1.2555405658700147,4.698142266010991,0.7601169500660919,0.9677623070799095,0.027777777777777773,0.05485577321437047,0.9499857325813575,1.2068270107161503,0.04048287763101361,0.001638863381287622,0.04909652044248378,6.0,1.372414589518099,0.8716912067042777,0.04105713152820605,42.0,0.8644705177859011,0.03416455445858594,0.0011672167813536842,1.3991236790665462,0.03464918227389362,0.7996106435884501,0.05978028138817527,0.0012005658322495037,0.0016856880493244114,0.0,0.0,0.0,1.1674580916372649E-5,21.0,738.5167417906712,0.047619047619047616,293.92572299014563,0.22832566855443515,0.02332989421106633,0.07094541851482242,1.9088079246270706,0.7105128799127236,0.19859335561003919,56.954878454463014,7.716049382716026E-4,0.005254963282995595,0.7768607907404755,0.10509938372430032,0.006012297241311417,3.614771811788087E-5,0.006061608062110898,0.0,7.672482479753143,0.22815150497011838,0.006014618143633459,21.0,301.2402570414923,9.831632218993338E-4,9.666099208954785E-7,16.32450485493522,9.83542748345394E-4,0.10509926565991191,0.0012612494942415267,9.67356337822811E-7,3.617563141372479E-5,0.0,0.0,0.0,1.3987489516634868E-7,20.0,6389.995891326629,0.05,11619.817807625472,0.22861249702129954,5.143348138108107E-5,6.918643310119866E-4,1.999794276655492,0.15785828469835358,0.058142872839833125,2328.050040927851,2.1433470507548778E-5,0.0011385375288794227,0.6150509821670398,0.020493737520421128,0.001034994749608661,1.0712141317174946E-6,0.001035216656249903,0.0,48.26955815580199,0.06006154765652199,0.0010350058415516858,20.0,25854.68417666924,5.27068359209286E-5,2.778010552795689E-9,153.7537531004685,5.270740077521533E-5,0.02049367551982961,1.2961986221054372E-4,2.77807009647917E-9,1.0712370920461136E-6,19.0,23.0,0.0,3.0,0.0,2.0,2.0,0.631578947368421,0.6086956521739131,0.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.3684210526315789,0.34782608695652173,0.0,banjori
